customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_group,monthly_charges_quartile,SeniorCitizen,TotalCharges,has_social_ties,contract_risk_score,is_fiber_optic,num_services,num_protection_services,monthly_charges_zscore,monthly_charges_per_service,tenure_x_contract_risk,charges_to_tenure_ratio,total_to_monthly_ratio
9445-ZUEQE,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,established,Q3,0,2151.6,1,2,1,4,2,0.6792,17.04,54,3.0429,24.9606
1091-SOZGA,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,loyal,Q4,0,5515.45,1,1,1,5,1,1.1644,16.6333,56,1.7509,54.7168
2928-HLDBA,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,112.75,0,2,0,1,0,-1.4643,10.35,12,2.9571,5.1959
0404-SWRVG,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q3,0,229.55,0,2,1,2,0,0.3203,24.8,6,18.6,3.0444
6497-TILVL,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,new,Q2,0,350.35,1,2,0,2,1,-0.4673,16.9,14,6.3375,6.7766
7219-TLZHO,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,62.9,1,2,0,1,0,-1.4593,10.425,8,4.17,2.8787
4622-YNKIJ,Male,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,No,established,Q3,0,3027.65,0,0,1,4,2,0.8039,17.79,0,2.6162,33.6593
4412-YLTKF,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,established,Q3,1,2135.5,0,2,1,3,1,0.4416,19.5125,54,2.7875,27.0145
6734-PSBAW,Male,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,loyal,Q1,0,1723.95,1,0,0,2,0,-1.3696,7.85,0,0.3226,70.222
3930-ZGWVE,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,19.75,0,2,0,1,0,-1.4959,9.875,2,9.875,0.9518
2639-UGMAZ,Male,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,No,loyal,Q2,1,3985.35,0,1,0,4,2,-0.2762,11.29,71,0.784,69.3708
2876-GZYZC,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,developing,Q3,0,1215.65,0,2,1,3,0,0.7042,21.4875,26,6.1393,13.981
6207-WIOLX,Female,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,established,Q2,0,1502.65,1,2,0,5,3,-0.2048,9.7667,50,2.2538,25.2122
8587-XYZSF,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),No,loyal,Q2,0,3260.1,0,0,0,2,1,-0.4723,16.85,0,0.7434,63.2415
3091-FYHKI,Male,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q1,0,35.45,0,2,0,1,0,-0.9741,17.725,2,17.725,0.9726
2372-HWUHI,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q2,0,81.25,0,2,0,1,0,-0.6784,22.175,4,14.7833,1.7916
7799-LGRDP,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,established,Q1,0,1188.2,0,0,0,2,0,-1.2982,8.5667,0,0.5841,44.5019
7850-VWJUU,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,developing,Q3,0,1778.5,0,2,1,2,1,0.3403,25.0,46,3.125,23.4013
3774-VBNXY,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,loyal,Q1,0,1277.75,1,0,0,1,0,-1.4809,10.1,0,0.3108,60.2712
6217-KDYWC,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,loyal,Q1,0,1170.55,1,0,0,1,0,-1.5009,9.8,0,0.3379,56.8228
0390-DCFDQ,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,new,Q3,1,70.45,1,2,1,1,0,0.189,35.225,2,35.225,0.986
3146-MSEGF,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q3,1,6425.65,1,0,0,8,4,0.774,9.7833,0,1.2062,72.1578
4080-OGPJL,Female,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,Yes,new,Q3,0,563.65,0,2,0,5,2,0.2123,11.8583,16,7.9056,7.8122
1095-WGNGG,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,0,5971.25,1,0,1,5,1,1.206,16.8417,0,1.6298,58.513
2636-SJDOU,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),No,loyal,Q3,0,5289.05,0,1,1,4,2,0.6493,16.86,64,1.2969,62.0053
1131-QQZEB,Male,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,loyal,Q1,1,1756.2,1,0,0,2,0,-1.3563,7.9833,0,0.3326,70.3888
5716-EZXZN,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,loyal,Q4,0,6416.7,1,0,1,6,3,1.1395,14.15,0,1.5008,64.1349
6837-BJYDQ,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,new,Q1,0,61.35,0,1,0,1,0,-1.5009,9.8,3,4.9,2.9782
2135-RXIHG,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,45.65,0,2,0,1,0,-0.6351,22.825,2,22.825,0.9786
6440-DKQGE,Male,No,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),No,established,Q2,0,1929.95,1,1,0,4,2,-0.0087,12.9,30,2.0806,29.4649
3466-BYAVD,Male,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,No,developing,Q2,0,1071.4,1,2,0,5,3,0.1575,11.5833,30,4.3438,15.1972
3780-YVMFA,Female,Yes,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,new,Q2,0,564.35,1,2,0,4,1,0.1259,13.71,16,7.6167,8.1143
3874-EQOEP,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,Yes,new,Q4,0,655.5,0,2,1,4,0,1.0049,19.0,14,11.875,6.8281
1679-JRFBR,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,loyal,Q4,0,7930.55,1,1,1,7,3,1.4419,13.5188,70,1.5232,72.6574
9073-ZZIAY,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No,loyal,Q3,0,5215.25,1,0,0,7,4,0.7091,10.7625,0,1.3667,59.8766
3077-RSNTJ,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,113.5,1,2,0,1,0,-1.4976,9.85,12,2.8143,5.4831
6551-GNYDG,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,developing,Q3,0,1152.8,1,2,1,2,0,0.5363,26.9667,28,5.3933,14.0757
9167-APMXZ,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,developing,Q3,0,1821.95,0,2,1,3,0,0.6443,21.0375,44,3.6587,21.3969
2749-CTKAJ,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,developing,Q1,0,419.9,1,1,0,1,0,-1.4826,10.075,22,0.8761,19.8534
6371-NZYEG,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,No,developing,Q2,0,1024.0,1,0,0,4,2,-0.017,12.85,0,3.7794,15.6935
7554-NEWDD,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,new,Q1,0,251.6,0,0,0,2,0,-1.2982,8.5667,0,2.3364,9.4232
8992-VONJD,Female,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,developing,Q2,0,764.55,1,2,0,3,2,-0.2912,14.0,26,4.0,13.4132
0867-MKZVY,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,developing,Q3,0,1592.35,1,2,1,3,1,0.5862,20.6,40,3.9238,19.0929
4482-EWFMI,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q2,0,135.2,0,2,1,1,0,0.1641,34.85,4,23.2333,1.9123
4648-YPBTM,Male,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q3,0,3958.25,0,0,0,6,3,0.3037,10.5571,0,1.3685,52.8471
2907-ILJBN,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,new,Q1,0,233.9,1,1,0,1,0,-1.4677,10.3,11,1.7167,10.8287
6345-FZOQH,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,loyal,Q1,0,1363.45,1,0,0,1,0,-1.4909,9.95,0,0.2843,65.2368
3376-BMGFE,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,new,Q3,0,273.0,0,2,1,1,0,0.204,35.45,8,14.18,3.7969
5997-OPVFA,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q3,0,6254.45,1,0,0,8,4,0.8072,9.8944,0,1.2199,69.4553
3445-HXXGF,Male,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,loyal,Q2,1,2651.2,1,2,0,3,2,-0.6468,11.325,116,0.7678,57.2613
1159-WFSGR,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,developing,Q1,0,321.4,1,2,0,1,0,-1.4743,10.2,32,1.2,15.0187
7654-YWJUF,Male,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No,established,Q3,0,3539.25,1,1,1,4,3,0.6477,16.85,43,1.9148,41.5161
1875-QIVME,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,0,242.8,1,2,1,6,2,1.3173,14.9143,4,34.8,2.3036
6727-IOTLZ,Male,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,developing,Q3,0,1181.75,1,0,0,6,3,0.5712,11.7071,0,5.4633,14.2465
0691-JVSYA,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,loyal,Q4,0,5000.2,1,1,1,4,1,0.9999,18.97,53,1.7565,52.1669
5918-VUKWP,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,established,Q1,0,654.55,0,1,0,1,0,-1.4693,10.275,32,0.6227,30.3735
1744-JHKYS,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,established,Q1,0,780.2,1,2,0,2,0,-1.3314,8.2333,68,0.7057,30.358
2656-FMOKZ,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,developing,Q3,1,1145.7,0,2,1,2,0,0.322,24.8167,30,4.6531,15.1849
2070-FNEXE,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,new,Q3,1,503.6,0,2,1,2,1,0.3884,25.4833,14,9.5562,6.5023
5947-SGKCL,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,developing,Q4,0,1559.25,1,2,1,6,2,1.3489,15.05,30,6.5844,14.6615
3712-PKXZA,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,loyal,Q1,0,1252.0,1,1,0,1,0,-1.4693,10.275,61,0.3315,58.0974
6317-YPKDH,Female,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,new,Q1,0,29.95,0,2,0,1,1,-1.1569,14.975,2,14.975,0.9677
6582-OIVSP,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,new,Q2,0,45.3,0,2,0,1,0,-0.6468,22.65,2,22.65,0.9784
9367-WXLCH,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes,new,Q3,0,662.65,0,2,1,3,0,0.656,21.125,16,9.3889,7.7503
5524-KHNJP,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No,established,Q3,0,2453.3,1,1,0,5,2,0.3319,12.4583,33,2.1985,32.3868
1918-ZBFQJ,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,developing,Q3,0,1111.65,0,2,1,3,2,0.4815,19.8125,26,5.6607,13.8523
1024-GUALD,Female,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q1,0,24.8,1,2,0,0,0,-1.3281,24.8,2,12.4,0.9612
4827-USJHP,Male,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,developing,Q2,0,1023.85,0,2,0,2,1,-0.4308,17.2667,40,2.4667,19.3911
8167-GJLRN,Male,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,No,new,Q1,0,82.15,0,2,0,1,1,-1.142,15.2,6,7.6,2.6162
0956-SYCWG,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No,developing,Q1,0,244.8,0,1,0,1,0,-1.4992,9.825,13,1.4036,11.8547
8017-UVSZU,Female,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),No,established,Q2,0,2379.1,1,2,0,3,1,-0.2712,14.15,80,1.3805,41.3038
7100-FQPRV,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),No,established,Q3,0,3173.35,1,1,0,5,2,0.2372,11.9833,43,1.6341,43.5302
2472-OVKUP,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,0,531.0,1,2,1,4,2,0.872,18.2,12,13.0,5.7717
2984-RGEYA,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,loyal,Q1,0,1375.4,1,0,0,1,0,-1.4959,9.875,0,0.2821,66.2843
9680-NIAUV,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No,loyal,Q4,0,8129.3,1,0,1,7,3,1.4935,13.7125,0,1.5027,73.4354
2146-EGVDT,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,loyal,Q1,0,1192.7,1,0,0,1,0,-1.5109,9.65,0,0.3217,58.7537
2604-IJPDU,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,developing,Q4,0,1901.65,1,2,1,5,3,1.0564,16.0917,40,4.5976,19.4941
9178-JHUVJ,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,developing,Q1,0,587.4,1,0,0,2,0,-1.3513,8.0333,0,0.964,23.4024
6168-YBYNP,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,loyal,Q4,0,6519.75,0,2,1,7,3,1.5483,13.9188,118,1.8558,58.0307
7255-SSFBC,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,0,8041.65,1,0,1,7,3,1.5782,14.0312,0,1.5377,71.0079
3645-DEYGF,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,20.75,1,2,0,1,0,-1.4627,10.375,2,10.375,0.954
9323-HGFWY,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,established,Q4,0,2681.15,1,1,1,5,2,1.2342,16.9833,27,3.6393,26.0559
8544-GOQSH,Female,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,developing,Q3,0,1112.3,0,2,1,3,2,0.5081,20.0125,28,5.3367,13.7236
3363-DTIVD,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,No,loyal,Q4,0,7405.5,1,0,1,6,2,1.3555,15.0786,0,1.466,69.5026
7018-WBJNK,Male,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,developing,Q3,0,1033.95,1,2,1,2,0,0.4499,26.1,26,5.5929,13.0385
9142-KZXOP,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,established,Q2,0,2958.95,0,2,1,1,0,0.1359,34.425,88,1.53,42.3615
7674-YTAFD,Female,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No,established,Q3,0,2684.85,0,1,1,3,2,0.5048,19.9875,33,2.3515,33.1668
6348-SNFUS,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q2,0,4179.2,1,0,0,5,4,-0.3095,9.2417,0,0.7596,74.0337
1285-OKIPP,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,new,Q3,0,79.9,0,2,1,2,0,0.5031,26.6333,2,39.95,0.9876
7825-ECJRF,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,developing,Q4,0,1934.45,0,2,1,6,3,1.3904,15.2286,38,5.33,17.9782
1347-KTTTA,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,loyal,Q4,0,6654.1,1,1,1,6,3,1.2525,14.6357,64,1.5762,64.3219
7841-TZDMQ,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,new,Q2,0,84.5,0,2,0,1,0,-0.6235,23.0,4,15.3333,1.7979
4195-NZGTA,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,new,Q1,0,25.25,0,2,0,0,0,-1.3131,25.25,2,12.625,0.9619
7157-SMCFK,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,loyal,Q1,0,1124.2,1,0,0,1,0,-1.4959,9.875,0,0.3185,54.1783
4709-LKHYG,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No,established,Q1,0,540.05,1,1,0,1,0,-1.4876,10.0,29,0.6667,25.7167
2504-DSHIH,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,No,developing,Q3,1,1975.85,1,2,1,3,0,0.7324,21.7,46,3.6167,22.504
0699-NDKJM,Female,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,loyal,Q2,0,3437.45,1,2,0,5,3,-0.1998,9.7917,114,1.0129,57.5305
9286-BHDQG,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,loyal,Q2,0,3139.8,1,0,0,4,4,-0.6484,9.05,0,0.6199,67.8876
0230-WEQUW,Male,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,loyal,Q2,0,3789.2,1,0,0,5,4,-0.2712,9.4333,0,0.8448,65.7847
2040-LDIWQ,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q3,0,5324.5,1,0,0,7,3,0.646,10.525,0,1.2758,62.4941
6496-JDSSB,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,new,Q3,0,624.6,0,2,1,2,0,0.5064,26.6667,16,8.8889,7.7111
9408-SSNVZ,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,268.35,0,2,1,1,0,0.1791,35.075,8,14.03,3.7716
4443-EMBNA,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,loyal,Q1,0,1836.9,1,0,0,2,0,-1.3297,8.25,0,0.3438,71.3359
6469-MRVET,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No,new,Q1,0,20.2,1,1,0,1,0,-1.4809,10.1,1,10.1,0.9528
0742-MOABM,Male,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,Yes,new,Q2,0,179.35,1,2,0,2,1,-0.4889,16.6833,8,10.01,3.5132
5961-VUSRV,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,new,Q1,0,219.35,0,1,0,1,0,-1.5092,9.675,12,1.4885,10.7789
6778-JFCMK,Male,No,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,No,developing,Q2,0,1288.75,0,1,0,3,1,-0.4706,12.65,24,2.024,24.9758
6341-JVQGF,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No,established,Q3,0,2545.75,1,1,0,6,3,0.5446,11.5929,31,2.5359,30.989
2232-DMLXU,Female,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,Yes,new,Q2,0,55.2,1,2,0,2,0,-0.3178,18.4,2,27.6,0.9822
4811-JBUVU,Male,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,established,Q4,0,2723.15,0,2,1,4,1,0.8354,17.98,60,2.9,29.9576
0945-TSONX,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,established,Q3,0,4107.25,1,0,0,7,3,0.6826,10.6625,0,1.7771,47.5927
2651-ZCBXV,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q4,0,5760.65,0,0,1,7,3,1.437,13.5,0,1.9636,52.85
3316-UWXUY,Male,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,loyal,Q4,0,4747.5,0,2,1,5,3,0.9551,15.5833,100,1.8333,50.2381
8937-RDTHP,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes,new,Q3,0,84.6,0,2,1,3,1,0.6593,21.15,2,42.3,0.9883
7083-MIOPC,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,loyal,Q1,0,1566.9,0,0,0,1,0,-1.4793,10.125,0,0.2774,73.7365
1984-GPTEH,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No,established,Q1,0,702.0,0,2,0,2,0,-1.3164,8.3833,58,0.8383,26.8451
1251-KRREG,Male,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,new,Q2,0,114.1,0,2,0,3,1,-0.3444,13.6,4,18.1333,2.0596
0621-JFHOL,Female,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,No,new,Q1,0,299.05,0,0,0,1,1,-1.1685,14.8,0,2.6909,9.7729
9903-LYSAB,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,developing,Q3,0,1305.95,1,2,1,2,0,0.2788,24.3833,36,3.85,17.6123
0094-OIFMO,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,1,1120.3,0,2,1,4,1,1.0049,19.0,22,7.9167,11.6698
9227-UAQFT,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,developing,Q1,0,284.35,0,0,0,1,0,-1.4959,9.875,0,1.1618,13.7036
